Element,Branch_ID,P,Q,V,xi,R,L,Filename
Y11,f,-0.825,-0.5,0.9,-6.842,-55.15741084237671,-5.408875865008167,iP04_iV01_iQ02_iX04__P-825m_Q-500m_V+900m_xi-6842md.csv
Y11,a,-0.825,-0.5,0.9,-3.684,-74.3479699381534,-0.0312063327320337,iP04_iV01_iQ02_iX07__P-825m_Q-500m_V+900m_xi-3684md.csv
Y11,b,-0.825,-0.5,0.9,-3.684,-17.893477458724675,-0.0846527931282249,iP04_iV01_iQ02_iX07__P-825m_Q-500m_V+900m_xi-3684md.csv
Y11,c,-0.825,-0.5,0.9,-3.684,1.345274050457779,0.0293862456608265,iP04_iV01_iQ02_iX07__P-825m_Q-500m_V+900m_xi-3684md.csv
Y11,d,-0.825,-0.5,0.9,-3.684,89.00360932189528,5.991356916843094,iP04_iV01_iQ02_iX07__P-825m_Q-500m_V+900m_xi-3684md.csv
Y11,e,-0.825,-0.5,0.9,-3.684,-4033.565120447783,-296.03976599717623,iP04_iV01_iQ02_iX07__P-825m_Q-500m_V+900m_xi-3684md.csv
Y11,f,-0.825,-0.5,0.9,-3.684,-54.32091064973629,-5.326846530635518,iP04_iV01_iQ02_iX07__P-825m_Q-500m_V+900m_xi-3684md.csv
Y11,a,-0.825,-0.5,0.9,-4.737,-75.52452807287862,-0.0317001735815062,iP04_iV01_iQ02_iX06__P-825m_Q-500m_V+900m_xi-4737md.csv
Y11,b,-0.825,-0.5,0.9,-4.737,-13.627801959263346,-0.0644721800282277,iP04_iV01_iQ02_iX06__P-825m_Q-500m_V+900m_xi-4737md.csv
Y11,c,-0.825,-0.5,0.9,-4.737,1.3430895582135811,0.0293385274834708,iP04_iV01_iQ02_iX06__P-825m_Q-500m_V+900m_xi-4737md.csv
Y11,d,-0.825,-0.5,0.9,-4.737,88.3727134640208,5.948887606278212,iP04_iV01_iQ02_iX06__P-825m_Q-500m_V+900m_xi-4737md.csv
Y11,e,-0.825,-0.5,0.9,-4.737,-4728.178612024695,-347.0202621207454,iP04_iV01_iQ02_iX06__P-825m_Q-500m_V+900m_xi-4737md.csv
Y11,f,-0.825,-0.5,0.9,-4.737,-54.56071994158528,-5.350362839042889,iP04_iV01_iQ02_iX06__P-825m_Q-500m_V+900m_xi-4737md.csv
Y11,a,-0.825,-0.5,0.9,-1.579,-72.23777450507649,-0.0303206130429956,iP04_iV01_iQ02_iX09__P-825m_Q-500m_V+900m_xi-1579md.csv
Y11,b,-0.825,-0.5,0.9,-1.579,-43.66626891536869,-0.2065820709082879,iP04_iV01_iQ02_iX09__P-825m_Q-500m_V+900m_xi-1579md.csv
Y11,c,-0.825,-0.5,0.9,-1.579,1.352438066600183,0.0295427368517535,iP04_iV01_iQ02_iX09__P-825m_Q-500m_V+900m_xi-1579md.csv
Y11,d,-0.825,-0.5,0.9,-1.579,90.48336612716624,6.090968063496464,iP04_iV01_iQ02_iX09__P-825m_Q-500m_V+900m_xi-1579md.csv
Y11,e,-0.825,-0.5,0.9,-1.579,-5628.338653706074,-413.0866626814957,iP04_iV01_iQ02_iX09__P-825m_Q-500m_V+900m_xi-1579md.csv
Y11,f,-0.825,-0.5,0.9,-1.579,-53.95504041536739,-5.290968365611976,iP04_iV01_iQ02_iX09__P-825m_Q-500m_V+900m_xi-1579md.csv
Y11,a,-0.825,-0.5,0.9,-2.632,-73.25379137502433,-0.0307470693474696,iP04_iV01_iQ02_iX08__P-825m_Q-500m_V+900m_xi-2632md.csv
Y11,b,-0.825,-0.5,0.9,-2.632,-25.606511483213925,-0.1211426188299185,iP04_iV01_iQ02_iX08__P-825m_Q-500m_V+900m_xi-2632md.csv
Y11,c,-0.825,-0.5,0.9,-2.632,1.3483873406932847,0.0294542525562565,iP04_iV01_iQ02_iX08__P-825m_Q-500m_V+900m_xi-2632md.csv
Y11,d,-0.825,-0.5,0.9,-2.632,89.7064145960053,6.038666878154532,iP04_iV01_iQ02_iX08__P-825m_Q-500m_V+900m_xi-2632md.csv
Y11,e,-0.825,-0.5,0.9,-2.632,-4225.839202774026,-310.1515408109215,iP04_iV01_iQ02_iX08__P-825m_Q-500m_V+900m_xi-2632md.csv
Y11,f,-0.825,-0.5,0.9,-2.632,-54.11920250666435,-5.307066517537352,iP04_iV01_iQ02_iX08__P-825m_Q-500m_V+900m_xi-2632md.csv
Y11,a,-0.825,-0.5,0.9,-0.526,-71.29609254485116,-0.0299253575894439,iP04_iV01_iQ02_iX10__P-825m_Q-500m_V+900m_xi-526md.csv
Y11,b,-0.825,-0.5,0.9,-0.526,-134.16865909303212,-0.6347425629642292,iP04_iV01_iQ02_iX10__P-825m_Q-500m_V+900m_xi-526md.csv
Y11,c,-0.825,-0.5,0.9,-0.526,1.3574375124246123,0.0296519450410549,iP04_iV01_iQ02_iX10__P-825m_Q-500m_V+900m_xi-526md.csv
Y11,d,-0.825,-0.5,0.9,-0.526,91.33697203171252,6.148429301334671,iP04_iV01_iQ02_iX10__P-825m_Q-500m_V+900m_xi-526md.csv
Y11,e,-0.825,-0.5,0.9,-0.526,-14065.15563849356,-1032.2989452381848,iP04_iV01_iQ02_iX10__P-825m_Q-500m_V+900m_xi-526md.csv
Y11,f,-0.825,-0.5,0.9,-0.526,-53.82797490905728,-5.278507999221782,iP04_iV01_iQ02_iX10__P-825m_Q-500m_V+900m_xi-526md.csv
Y11,a,-0.825,-0.5,0.9,1.579,-69.6221802741807,-0.0292227605538256,iP04_iV01_iQ02_iX12__P-825m_Q-500m_V+900m_xi+1579md.csv
Y11,b,-0.825,-0.5,0.9,1.579,47.06368174680639,0.2226549939191609,iP04_iV01_iQ02_iX12__P-825m_Q-500m_V+900m_xi+1579md.csv
Y11,c,-0.825,-0.5,0.9,1.579,1.3703413559052011,0.0299338173587141,iP04_iV01_iQ02_iX12__P-825m_Q-500m_V+900m_xi+1579md.csv
Y11,d,-0.825,-0.5,0.9,1.579,93.28561827038205,6.279604150069652,iP04_iV01_iQ02_iX12__P-825m_Q-500m_V+900m_xi+1579md.csv
Y11,e,-0.825,-0.5,0.9,1.579,3518.227118658632,258.21700742082044,iP04_iV01_iQ02_iX12__P-825m_Q-500m_V+900m_xi+1579md.csv
Y11,f,-0.825,-0.5,0.9,1.579,-53.68384849914997,-5.264374597275653,iP04_iV01_iQ02_iX12__P-825m_Q-500m_V+900m_xi+1579md.csv
Y11,a,-0.825,-0.5,0.9,0.526,-70.42527555823597,-0.0295598465384276,iP04_iV01_iQ02_iX11__P-825m_Q-500m_V+900m_xi+526md.csv
Y11,b,-0.825,-0.5,0.9,0.526,137.5595465125372,0.6507846147066372,iP04_iV01_iQ02_iX11__P-825m_Q-500m_V+900m_xi+526md.csv
Y11,c,-0.825,-0.5,0.9,0.526,1.3633996765501857,0.0297821829056776,iP04_iV01_iQ02_iX11__P-825m_Q-500m_V+900m_xi+526md.csv
Y11,d,-0.825,-0.5,0.9,0.526,92.27002346803914,6.211238483678748,iP04_iV01_iQ02_iX11__P-825m_Q-500m_V+900m_xi+526md.csv
Y11,e,-0.825,-0.5,0.9,0.526,12056.833499497485,884.9000540876527,iP04_iV01_iQ02_iX11__P-825m_Q-500m_V+900m_xi+526md.csv
Y11,f,-0.825,-0.5,0.9,0.526,-53.737659459272216,-5.269651436790092,iP04_iV01_iQ02_iX11__P-825m_Q-500m_V+900m_xi+526md.csv
Y11,a,-0.825,-0.5,0.9,2.632,-68.8839634750446,-0.0289129062419812,iP04_iV01_iQ02_iX13__P-825m_Q-500m_V+900m_xi+2632md.csv
Y11,b,-0.825,-0.5,0.9,2.632,29.01704188026116,0.1372776001282559,iP04_iV01_iQ02_iX13__P-825m_Q-500m_V+900m_xi+2632md.csv
Y11,c,-0.825,-0.5,0.9,2.632,1.3782822480914003,0.0301072786757374,iP04_iV01_iQ02_iX13__P-825m_Q-500m_V+900m_xi+2632md.csv
Y11,d,-0.825,-0.5,0.9,2.632,94.38719031744849,6.353757449408685,iP04_iV01_iQ02_iX13__P-825m_Q-500m_V+900m_xi+2632md.csv
Y11,e,-0.825,-0.5,0.9,2.632,1877.893774444908,137.82626676204248,iP04_iV01_iQ02_iX13__P-825m_Q-500m_V+900m_xi+2632md.csv
Y11,f,-0.825,-0.5,0.9,2.632,-53.66639604201058,-5.26266316499407,iP04_iV01_iQ02_iX13__P-825m_Q-500m_V+900m_xi+2632md.csv
Y11,a,-0.825,-0.5,0.9,3.684,-68.20805853320913,-0.028629206303332,iP04_iV01_iQ02_iX14__P-825m_Q-500m_V+900m_xi+3684md.csv
Y11,b,-0.825,-0.5,0.9,3.684,21.323852755651185,0.1008816592629789,iP04_iV01_iQ02_iX14__P-825m_Q-500m_V+900m_xi+3684md.csv
Y11,c,-0.825,-0.5,0.9,3.684,1.387245072316299,0.0303030631364561,iP04_iV01_iQ02_iX14__P-825m_Q-500m_V+900m_xi+3684md.csv
Y11,d,-0.825,-0.5,0.9,3.684,95.5785285804523,6.433953441564521,iP04_iV01_iQ02_iX14__P-825m_Q-500m_V+900m_xi+3684md.csv
Y11,e,-0.825,-0.5,0.9,3.684,1208.5504634676122,88.70043708170428,iP04_iV01_iQ02_iX14__P-825m_Q-500m_V+900m_xi+3684md.csv
Y11,f,-0.825,-0.5,0.9,3.684,-53.6852547743834,-5.264512500212123,iP04_iV01_iQ02_iX14__P-825m_Q-500m_V+900m_xi+3684md.csv
Y11,a,-0.825,-0.5,0.9,5.789,-67.03417908012861,-0.0281364897862489,iP04_iV01_iQ02_iX16__P-825m_Q-500m_V+900m_xi+5789md.csv
Y11,b,-0.825,-0.5,0.9,5.789,14.419122223940224,0.0682158609766843,iP04_iV01_iQ02_iX16__P-825m_Q-500m_V+900m_xi+5789md.csv
Y11,c,-0.825,-0.5,0.9,5.789,1.4083433695838683,0.0307639355856937,iP04_iV01_iQ02_iX16__P-825m_Q-500m_V+900m_xi+5789md.csv
Y11,d,-0.825,-0.5,0.9,5.789,98.24763613843508,6.613626789424421,iP04_iV01_iQ02_iX16__P-825m_Q-500m_V+900m_xi+5789md.csv
Y11,e,-0.825,-0.5,0.9,5.789,642.8469014146218,47.18115068341253,iP04_iV01_iQ02_iX16__P-825m_Q-500m_V+900m_xi+5789md.csv
Y11,f,-0.825,-0.5,0.9,5.789,-53.83220899432584,-5.278923204315492,iP04_iV01_iQ02_iX16__P-825m_Q-500m_V+900m_xi+5789md.csv
Y11,a,-0.825,-0.5,0.9,4.737,-67.59215473465662,-0.0283706908538242,iP04_iV01_iQ02_iX15__P-825m_Q-500m_V+900m_xi+4737md.csv
Y11,b,-0.825,-0.5,0.9,4.737,17.0849565851797,0.0808277372995891,iP04_iV01_iQ02_iX15__P-825m_Q-500m_V+900m_xi+4737md.csv
Y11,c,-0.825,-0.5,0.9,4.737,1.397255710427615,0.0305217361054775,iP04_iV01_iQ02_iX15__P-825m_Q-500m_V+900m_xi+4737md.csv
Y11,d,-0.825,-0.5,0.9,4.737,96.86381020175918,6.52047331650854,iP04_iV01_iQ02_iX15__P-825m_Q-500m_V+900m_xi+4737md.csv
Y11,e,-0.825,-0.5,0.9,4.737,855.7145727018902,62.80437536077353,iP04_iV01_iQ02_iX15__P-825m_Q-500m_V+900m_xi+4737md.csv
Y11,f,-0.825,-0.5,0.9,4.737,-53.74047581064091,-5.269927615302239,iP04_iV01_iQ02_iX15__P-825m_Q-500m_V+900m_xi+4737md.csv
Y11,a,-0.825,-0.5,0.9,7.895,-66.08481484929439,-0.0277380098264605,iP04_iV01_iQ02_iX18__P-825m_Q-500m_V+900m_xi+7895md.csv
Y11,b,-0.825,-0.5,0.9,7.895,11.299931422740531,0.0534591869746347,iP04_iV01_iQ02_iX18__P-825m_Q-500m_V+900m_xi+7895md.csv
Y11,c,-0.825,-0.5,0.9,7.895,1.433884348366962,0.0313218542318477,iP04_iV01_iQ02_iX18__P-825m_Q-500m_V+900m_xi+7895md.csv
Y11,d,-0.825,-0.5,0.9,7.895,101.3316724643287,6.8212314255295645,iP04_iV01_iQ02_iX18__P-825m_Q-500m_V+900m_xi+7895md.csv
Y11,e,-0.825,-0.5,0.9,7.895,405.723525293999,29.777700724827152,iP04_iV01_iQ02_iX18__P-825m_Q-500m_V+900m_xi+7895md.csv
Y11,f,-0.825,-0.5,0.9,7.895,-54.126310594007,-5.307763554636157,iP04_iV01_iQ02_iX18__P-825m_Q-500m_V+900m_xi+7895md.csv
Y11,a,-0.825,-0.5,0.9,6.842,-66.53228029905571,-0.0279258260603531,iP04_iV01_iQ02_iX17__P-825m_Q-500m_V+900m_xi+6842md.csv
Y11,b,-0.825,-0.5,0.9,6.842,12.603155457766835,0.059624648936475,iP04_iV01_iQ02_iX17__P-825m_Q-500m_V+900m_xi+6842md.csv
Y11,c,-0.825,-0.5,0.9,6.842,1.4205407683582336,0.0310303762835458,iP04_iV01_iQ02_iX17__P-825m_Q-500m_V+900m_xi+6842md.csv
Y11,d,-0.825,-0.5,0.9,6.842,99.73506898518484,6.713754649012973,iP04_iV01_iQ02_iX17__P-825m_Q-500m_V+900m_xi+6842md.csv
Y11,e,-0.825,-0.5,0.9,6.842,503.0650679090604,36.92199282823764,iP04_iV01_iQ02_iX17__P-825m_Q-500m_V+900m_xi+6842md.csv
Y11,f,-0.825,-0.5,0.9,6.842,-53.96070377072219,-5.2915237286274674,iP04_iV01_iQ02_iX17__P-825m_Q-500m_V+900m_xi+6842md.csv
Y11,a,-0.825,-0.5,0.9,10.0,-65.347576794623,-0.0274285663264438,iP04_iV01_iQ02_iX20__P-825m_Q-500m_V+900m_xi+10000md.csv
Y11,b,-0.825,-0.5,0.9,10.0,9.594738219278945,0.0453920369290799,iP04_iV01_iQ02_iX20__P-825m_Q-500m_V+900m_xi+10000md.csv
Y11,c,-0.825,-0.5,0.9,10.0,1.4641759019563918,0.0319835447141138,iP04_iV01_iQ02_iX20__P-825m_Q-500m_V+900m_xi+10000md.csv
Y11,d,-0.825,-0.5,0.9,10.0,104.87746863284848,7.059919844671663,iP04_iV01_iQ02_iX20__P-825m_Q-500m_V+900m_xi+10000md.csv
Y11,e,-0.825,-0.5,0.9,10.0,281.69125484444305,20.674467667032943,iP04_iV01_iQ02_iX20__P-825m_Q-500m_V+900m_xi+10000md.csv
Y11,f,-0.825,-0.5,0.9,10.0,-54.57078017156598,-5.351349370722546,iP04_iV01_iQ02_iX20__P-825m_Q-500m_V+900m_xi+10000md.csv
Y11,a,-0.825,-0.5,0.9,8.947,-65.69033470892106,-0.0275724333012788,iP04_iV01_iQ02_iX19__P-825m_Q-500m_V+900m_xi+8947md.csv
Y11,b,-0.825,-0.5,0.9,8.947,10.33135691732288,0.0488769285832447,iP04_iV01_iQ02_iX19__P-825m_Q-500m_V+900m_xi+8947md.csv
Y11,c,-0.825,-0.5,0.9,8.947,1.4484145138438007,0.0316392520230634,iP04_iV01_iQ02_iX19__P-825m_Q-500m_V+900m_xi+8947md.csv
Y11,d,-0.825,-0.5,0.9,8.947,103.04356116363928,6.936468737237212,iP04_iV01_iQ02_iX19__P-825m_Q-500m_V+900m_xi+8947md.csv
Y11,e,-0.825,-0.5,0.9,8.947,334.9308768466956,24.581940238330816,iP04_iV01_iQ02_iX19__P-825m_Q-500m_V+900m_xi+8947md.csv
Y11,f,-0.825,-0.5,0.9,8.947,-54.329482957256246,-5.327687152704977,iP04_iV01_iQ02_iX19__P-825m_Q-500m_V+900m_xi+8947md.csv
Y11,a,-0.825,0.0,0.9,-8.947,-72.60832959939938,-0.0304761474251532,iP04_iV01_iQ03_iX02__P-825m_Q+0m_V+900m_xi-8947md.csv
Y11,b,-0.825,0.0,0.9,-8.947,-37.973578843429415,-0.1796503514527189,iP04_iV01_iQ03_iX02__P-825m_Q+0m_V+900m_xi-8947md.csv
Y11,c,-0.825,0.0,0.9,-8.947,1.394016700013532,0.0304509829710554,iP04_iV01_iQ03_iX02__P-825m_Q+0m_V+900m_xi-8947md.csv
Y11,d,-0.825,0.0,0.9,-8.947,94.0687806996352,6.332323424100074,iP04_iV01_iQ03_iX02__P-825m_Q+0m_V+900m_xi-8947md.csv
Y11,e,-0.825,0.0,0.9,-8.947,589.1094187693383,43.23713784422738,iP04_iV01_iQ03_iX02__P-825m_Q+0m_V+900m_xi-8947md.csv
Y11,f,-0.825,0.0,0.9,-8.947,-55.111311169151975,-5.4043552139235205,iP04_iV01_iQ03_iX02__P-825m_Q+0m_V+900m_xi-8947md.csv
Y11,a,-0.825,0.0,0.9,-10.0,-73.05490463081232,-0.0306635899206468,iP04_iV01_iQ03_iX01__P-825m_Q+0m_V+900m_xi-10000md.csv
Y11,b,-0.825,0.0,0.9,-10.0,-30.461641114569773,-0.1441118982917762,iP04_iV01_iQ03_iX01__P-825m_Q+0m_V+900m_xi-10000md.csv
Y11,c,-0.825,0.0,0.9,-10.0,1.4025905517332395,0.0306382706934411,iP04_iV01_iQ03_iX01__P-825m_Q+0m_V+900m_xi-10000md.csv
Y11,d,-0.825,0.0,0.9,-10.0,94.6473479156104,6.371270188526856,iP04_iV01_iQ03_iX01__P-825m_Q+0m_V+900m_xi-10000md.csv
Y11,e,-0.825,0.0,0.9,-10.0,472.5717140635956,34.68396134779014,iP04_iV01_iQ03_iX01__P-825m_Q+0m_V+900m_xi-10000md.csv
Y11,f,-0.825,0.0,0.9,-10.0,-55.45027139705889,-5.437594515237016,iP04_iV01_iQ03_iX01__P-825m_Q+0m_V+900m_xi-10000md.csv
Y11,a,-0.825,0.0,0.9,-5.789,-71.58039360637275,-0.030044688265578,iP04_iV01_iQ03_iX05__P-825m_Q+0m_V+900m_xi-5789md.csv
Y11,b,-0.825,0.0,0.9,-5.789,-90.26916604191904,-0.4270571249457214,iP04_iV01_iQ03_iX05__P-825m_Q+0m_V+900m_xi-5789md.csv
Y11,c,-0.825,0.0,0.9,-5.789,1.374281224087614,0.0300198800715421,iP04_iV01_iQ03_iX05__P-825m_Q+0m_V+900m_xi-5789md.csv
Y11,d,-0.825,0.0,0.9,-5.789,92.7370234597739,6.242675003459401,iP04_iV01_iQ03_iX05__P-825m_Q+0m_V+900m_xi-5789md.csv
Y11,e,-0.825,0.0,0.9,-5.789,1400.405677089919,102.78147207628083,iP04_iV01_iQ03_iX05__P-825m_Q+0m_V+900m_xi-5789md.csv
Y11,f,-0.825,0.0,0.9,-5.789,-54.33108525662426,-5.327844278363982,iP04_iV01_iQ03_iX05__P-825m_Q+0m_V+900m_xi-5789md.csv
Y11,a,-0.825,0.0,0.9,-7.895,-72.2144270824787,-0.0303108133478779,iP04_iV01_iQ03_iX03__P-825m_Q+0m_V+900m_xi-7895md.csv
Y11,b,-0.825,0.0,0.9,-7.895,-48.687102651236174,-0.2303352849246289,iP04_iV01_iQ03_iX03__P-825m_Q+0m_V+900m_xi-7895md.csv
Y11,c,-0.825,0.0,0.9,-7.895,1.3864541147041092,0.0302857854117493,iP04_iV01_iQ03_iX03__P-825m_Q+0m_V+900m_xi-7895md.csv
Y11,d,-0.825,0.0,0.9,-7.895,93.55845414172056,6.297970340232324,iP04_iV01_iQ03_iX03__P-825m_Q+0m_V+900m_xi-7895md.csv
Y11,e,-0.825,0.0,0.9,-7.895,755.3154789687005,55.43567715385618,iP04_iV01_iQ03_iX03__P-825m_Q+0m_V+900m_xi-7895md.csv
Y11,f,-0.825,0.0,0.9,-7.895,-54.81233053676918,-5.3750364133789255,iP04_iV01_iQ03_iX03__P-825m_Q+0m_V+900m_xi-7895md.csv
Y11,a,-0.825,0.0,0.9,-6.842,-71.87209779862697,-0.030167126283595,iP04_iV01_iQ03_iX04__P-825m_Q+0m_V+900m_xi-6842md.csv
Y11,b,-0.825,0.0,0.9,-6.842,-64.71797469531303,-0.3061762218214689,iP04_iV01_iQ03_iX04__P-825m_Q+0m_V+900m_xi-6842md.csv
Y11,c,-0.825,0.0,0.9,-6.842,1.3798816905590456,0.0301422169912865,iP04_iV01_iQ03_iX04__P-825m_Q+0m_V+900m_xi-6842md.csv
Y11,d,-0.825,0.0,0.9,-6.842,93.1149445270313,6.2681150968816,iP04_iV01_iQ03_iX04__P-825m_Q+0m_V+900m_xi-6842md.csv
Y11,e,-0.825,0.0,0.9,-6.842,1004.0130942692332,73.68860738218699,iP04_iV01_iQ03_iX04__P-825m_Q+0m_V+900m_xi-6842md.csv
Y11,f,-0.825,0.0,0.9,-6.842,-54.55249512005933,-5.349556292174538,iP04_iV01_iQ03_iX04__P-825m_Q+0m_V+900m_xi-6842md.csv
Y11,a,-0.825,0.0,0.9,-1.579,-70.90586440725052,-0.029761565772216,iP04_iV01_iQ03_iX09__P-825m_Q+0m_V+900m_xi-1579md.csv
Y11,b,-0.825,0.0,0.9,-1.579,-1209.8002128487,-5.723480378867968,iP04_iV01_iQ03_iX09__P-825m_Q+0m_V+900m_xi-1579md.csv
Y11,c,-0.825,0.0,0.9,-1.579,1.3613308508534012,0.029736991355202,iP04_iV01_iQ03_iX09__P-825m_Q+0m_V+900m_xi-1579md.csv
Y11,d,-0.825,0.0,0.9,-1.579,91.86312691288012,6.183847883246842,iP04_iV01_iQ03_iX09__P-825m_Q+0m_V+900m_xi-1579md.csv
Y11,e,-0.825,0.0,0.9,-1.579,18768.45471848314,1377.4933502849533,iP04_iV01_iQ03_iX09__P-825m_Q+0m_V+900m_xi-1579md.csv
Y11,f,-0.825,0.0,0.9,-1.579,-53.81910283091745,-5.277637980715292,iP04_iV01_iQ03_iX09__P-825m_Q+0m_V+900m_xi-1579md.csv
Y11,a,-0.825,0.0,0.9,-3.684,-71.1457907426988,-0.0298622708898058,iP04_iV01_iQ03_iX07__P-825m_Q+0m_V+900m_xi-3684md.csv
Y11,b,-0.825,0.0,0.9,-3.684,-222.45838754629796,-1.0524351068166875,iP04_iV01_iQ03_iX07__P-825m_Q+0m_V+900m_xi-3684md.csv
Y11,c,-0.825,0.0,0.9,-3.684,1.3659372275630408,0.0298376133195889,iP04_iV01_iQ03_iX07__P-825m_Q+0m_V+900m_xi-3684md.csv
Y11,d,-0.825,0.0,0.9,-3.684,92.17396667541996,6.204772338356167,iP04_iV01_iQ03_iX07__P-825m_Q+0m_V+900m_xi-3684md.csv
Y11,e,-0.825,0.0,0.9,-3.684,3451.1460943570846,253.2936615740838,iP04_iV01_iQ03_iX07__P-825m_Q+0m_V+900m_xi-3684md.csv
Y11,f,-0.825,0.0,0.9,-3.684,-54.0012121669843,-5.295496084934457,iP04_iV01_iQ03_iX07__P-825m_Q+0m_V+900m_xi-3684md.csv
Y11,a,-0.825,0.0,0.9,-4.737,-71.33851187186481,-0.0299431624015209,iP04_iV01_iQ03_iX06__P-825m_Q+0m_V+900m_xi-4737md.csv
Y11,b,-0.825,0.0,0.9,-4.737,-134.69481699201734,-0.6372317792654373,iP04_iV01_iQ03_iX06__P-825m_Q+0m_V+900m_xi-4737md.csv
Y11,c,-0.825,0.0,0.9,-4.737,1.3696373054189437,0.0299184380383892,iP04_iV01_iQ03_iX06__P-825m_Q+0m_V+900m_xi-4737md.csv
Y11,d,-0.825,0.0,0.9,-4.737,92.42364939410604,6.221579951973843,iP04_iV01_iQ03_iX06__P-825m_Q+0m_V+900m_xi-4737md.csv
Y11,e,-0.825,0.0,0.9,-4.737,2089.610718759081,153.36503634628664,iP04_iV01_iQ03_iX06__P-825m_Q+0m_V+900m_xi-4737md.csv
Y11,f,-0.825,0.0,0.9,-4.737,-54.147491723086894,-5.309840629922949,iP04_iV01_iQ03_iX06__P-825m_Q+0m_V+900m_xi-4737md.csv
Y11,a,-0.825,0.0,0.9,-2.632,-71.00170527961758,-0.0298017933958473,iP04_iV01_iQ03_iX08__P-825m_Q+0m_V+900m_xi-2632md.csv
Y11,b,-0.825,0.0,0.9,-2.632,-435.72414235606266,-2.061380509681553,iP04_iV01_iQ03_iX08__P-825m_Q+0m_V+900m_xi-2632md.csv
Y11,c,-0.825,0.0,0.9,-2.632,1.3631709121434497,0.0297771857624916,iP04_iV01_iQ03_iX08__P-825m_Q+0m_V+900m_xi-2632md.csv
Y11,d,-0.825,0.0,0.9,-2.632,91.98729551940812,6.192206401723892,iP04_iV01_iQ03_iX08__P-825m_Q+0m_V+900m_xi-2632md.csv
Y11,e,-0.825,0.0,0.9,-2.632,6759.67812558352,496.1202854324829,iP04_iV01_iQ03_iX08__P-825m_Q+0m_V+900m_xi-2632md.csv
Y11,f,-0.825,0.0,0.9,-2.632,-53.89184815590746,-5.284771572175074,iP04_iV01_iQ03_iX08__P-825m_Q+0m_V+900m_xi-2632md.csv
Y11,a,-0.825,0.0,0.9,0.526,-70.85800865320792,-0.0297414791096611,iP04_iV01_iQ03_iX11__P-825m_Q+0m_V+900m_xi+526md.csv
Y11,b,-0.825,0.0,0.9,0.526,-10885.75208656582,-51.49973343952486,iP04_iV01_iQ03_iX11__P-825m_Q+0m_V+900m_xi+526md.csv
Y11,c,-0.825,0.0,0.9,0.526,1.3604120620492963,0.0297169212784032,iP04_iV01_iQ03_iX11__P-825m_Q+0m_V+900m_xi+526md.csv
Y11,d,-0.825,0.0,0.9,0.526,91.80112655387512,6.1796742743623145,iP04_iV01_iQ03_iX11__P-825m_Q+0m_V+900m_xi+526md.csv
Y11,e,-0.825,0.0,0.9,0.526,168879.87309773054,12394.78956615672,iP04_iV01_iQ03_iX11__P-825m_Q+0m_V+900m_xi+526md.csv
Y11,f,-0.825,0.0,0.9,0.526,-53.7827792636464,-5.274075999386279,iP04_iV01_iQ03_iX11__P-825m_Q+0m_V+900m_xi+526md.csv
Y11,a,-0.825,0.0,0.9,-0.526,-70.85800865320792,-0.0297414791096611,iP04_iV01_iQ03_iX10__P-825m_Q+0m_V+900m_xi-526md.csv
Y11,b,-0.825,0.0,0.9,-0.526,-10885.75208656582,-51.49973343952486,iP04_iV01_iQ03_iX10__P-825m_Q+0m_V+900m_xi-526md.csv
Y11,c,-0.825,0.0,0.9,-0.526,1.3604120620492963,0.0297169212784032,iP04_iV01_iQ03_iX10__P-825m_Q+0m_V+900m_xi-526md.csv
Y11,d,-0.825,0.0,0.9,-0.526,91.80112655387512,6.1796742743623145,iP04_iV01_iQ03_iX10__P-825m_Q+0m_V+900m_xi-526md.csv
Y11,e,-0.825,0.0,0.9,-0.526,168879.87309773054,12394.78956615672,iP04_iV01_iQ03_iX10__P-825m_Q+0m_V+900m_xi-526md.csv
Y11,f,-0.825,0.0,0.9,-0.526,-53.7827792636464,-5.274075999386279,iP04_iV01_iQ03_iX10__P-825m_Q+0m_V+900m_xi-526md.csv
Y11,a,-0.825,0.0,0.9,2.632,-71.00170527961758,-0.0298017933958473,iP04_iV01_iQ03_iX13__P-825m_Q+0m_V+900m_xi+2632md.csv
Y11,b,-0.825,0.0,0.9,2.632,-435.72414235606266,-2.061380509681553,iP04_iV01_iQ03_iX13__P-825m_Q+0m_V+900m_xi+2632md.csv
Y11,c,-0.825,0.0,0.9,2.632,1.3631709121434497,0.0297771857624916,iP04_iV01_iQ03_iX13__P-825m_Q+0m_V+900m_xi+2632md.csv
Y11,d,-0.825,0.0,0.9,2.632,91.98729551940812,6.192206401723892,iP04_iV01_iQ03_iX13__P-825m_Q+0m_V+900m_xi+2632md.csv
Y11,e,-0.825,0.0,0.9,2.632,6759.67812558352,496.1202854324829,iP04_iV01_iQ03_iX13__P-825m_Q+0m_V+900m_xi+2632md.csv
Y11,f,-0.825,0.0,0.9,2.632,-53.89184815590746,-5.284771572175074,iP04_iV01_iQ03_iX13__P-825m_Q+0m_V+900m_xi+2632md.csv
Y11,a,-0.825,0.0,0.9,1.579,-70.90586440725052,-0.029761565772216,iP04_iV01_iQ03_iX12__P-825m_Q+0m_V+900m_xi+1579md.csv
Y11,b,-0.825,0.0,0.9,1.579,-1209.8002128487,-5.723480378867968,iP04_iV01_iQ03_iX12__P-825m_Q+0m_V+900m_xi+1579md.csv
