Filename,Element,P,Q,V,xi,R_a,R_b,R_c,R_d,R_e,R_f,L_a,L_b,L_c,L_d,L_e,L_f
iP01_iV03_iQ05_iX04__P-300m_Q+1000m_V+1000m_xi-6842md.csv,Y11,-0.3,1.0,1.0,-6.842,-11.386870202806218,3.167537022061577,6.610637912181556,521.031900803097,633.7721114285071,-167.2101612195424,-0.0152660831037228,0.0133952328998377,0.0516284644701372,35.03312450460651,46.833280124381005,-16.405403682144307
iP01_iV03_iQ05_iX05__P-300m_Q+1000m_V+1000m_xi-5789md.csv,Y11,-0.3,1.0,1.0,-5.789,-12.037718994751572,3.725065804691761,5.610478922284411,486.8928402233605,766.4358532954694,-167.88751357290394,-0.0161386592874178,0.015752972632532,0.0438173162027002,32.73768360625035,56.6366119450433,-16.471860400954785
iP01_iV03_iQ05_iX06__P-300m_Q+1000m_V+1000m_xi-4737md.csv,Y11,-0.3,1.0,1.0,-4.737,-12.779632640547469,4.532611141962587,4.8736893903025775,457.1405948782828,959.5478947695996,-168.68865217527235,-0.0171333237712297,0.0191680101820788,0.0380630587952871,30.73720316435105,70.90683641214835,-16.550462096788962
iP01_iV03_iQ05_iX07__P-300m_Q+1000m_V+1000m_xi-3684md.csv,Y11,-0.3,1.0,1.0,-3.684,-13.631622928834572,5.804419560826142,4.309019652487191,431.0158279095009,1265.0877000497348,-169.6159556130135,-0.0182755651696914,0.0245463750933634,0.0336530408993673,28.9806270148357,93.48503314777676,-16.641442136974
iP01_iV03_iQ05_iX08__P-300m_Q+1000m_V+1000m_xi-2632md.csv,Y11,-0.3,1.0,1.0,-2.632,-14.6184303954075,8.097540383464015,3.863009216099142,407.9252256955499,1818.230616369421,-170.67219998065528,-0.019598552480846,0.0342437795034024,0.0301697410613989,27.428061896292306,134.36013054936237,-16.745072892468606
iP01_iV03_iQ05_iX09__P-300m_Q+1000m_V+1000m_xi-1579md.csv,Y11,-0.3,1.0,1.0,-1.579,-15.772851625803233,13.454501195601376,3.502261438729349,387.3984830631559,3114.6767737453806,-171.86057643853974,-0.0211462552407826,0.0568978912672406,0.0273523346243745,26.047885498484217,230.1624296831865,-16.861667454499894
iP01_iV03_iQ05_iX10__P-300m_Q+1000m_V+1000m_xi-526md.csv,Y11,-0.3,1.0,1.0,-0.526,-17.13930171558077,40.25808913176928,3.2048395654093613,369.0581218933346,9615.924706373617,-173.1847130948466,-0.0229782196222236,0.1702478854285199,0.0250294975815162,24.814716956774507,710.5792250384006,-16.991581786078292
iP01_iV03_iQ05_iX11__P-300m_Q+1000m_V+1000m_xi+526md.csv,Y11,-0.3,1.0,1.0,0.526,-18.77945083163759,-40.17124344849599,2.955740588941032,352.59774265152095,-9908.748015553612,-174.64869951155137,-0.0251771252268606,-0.1698806227428085,0.0230840578483179,23.70795453803775,-732.2177537529523,-17.135217125513183
iP01_iV03_iQ05_iX12__P-300m_Q+1000m_V+1000m_xi+1579md.csv,Y11,-0.3,1.0,1.0,1.579,-20.78149503148312,-13.367596047882936,2.7443572231119697,337.766057106857,-3408.220657453553,-176.25711424294826,-0.0278612142335692,-0.0565303771116801,0.0214331735104882,22.710702208889256,-251.8541765782226,-17.293022683819412
iP01_iV03_iQ05_iX13__P-300m_Q+1000m_V+1000m_xi+2632md.csv,Y11,-0.3,1.0,1.0,2.632,-23.276124192763135,-8.01051614278354,2.5629786641914967,324.35517842854,-2113.236872573176,-178.0150579398859,-0.0312056991895572,-0.0338757617142744,0.0200166239113012,21.80898201450605,-156.15994025037915,-17.465498900819327
iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv,Y11,-0.3,1.0,1.0,3.684,-26.465603738734277,-5.717216269525857,2.40586579412606,312.1916271881715,-1562.312579870326,-179.92818865455024,-0.0354817521294088,-0.0241776001150563,0.018789587074958,20.991129588127663,-115.4487894278566,-17.65320090071798
iP01_iV03_iQ05_iX15__P-300m_Q+1000m_V+1000m_xi+4737md.csv,Y11,-0.3,1.0,1.0,4.737,-30.680527374662883,-4.445168346249036,2.268659458818149,301.12959813008115,-1259.778868467546,-182.002763656185,-0.0411325915045758,-0.0187982223608673,0.0177180184152271,20.247341270035115,-93.09273129688133,-17.856742600058364
iP01_iV03_iQ05_iX16__P-300m_Q+1000m_V+1000m_xi+5789md.csv,Y11,-0.3,1.0,1.0,5.789,-36.50074670763386,-3.6373223846847176,2.147989796304647,291.0456943059272,-1070.5031161266434,-184.24568565476088,-0.0489356094047128,-0.0153819134978678,0.0167755996250192,19.56932010275665,-79.10599342503653,-18.076801240944945
iP01_iV03_iQ05_iX17__P-300m_Q+1000m_V+1000m_xi+6842md.csv,Y11,-0.3,1.0,1.0,6.842,-45.04480821710995,-3.0794310178627207,2.0412111931339183,281.83484107044416,-942.5624933294438,-186.66455522195335,-0.0603904122367364,-0.0130226404288113,0.0159416687104531,18.9500010806728,-69.65168173572775,-18.31412253405785
iP01_iV03_iQ05_iX18__P-300m_Q+1000m_V+1000m_xi+7895md.csv,Y11,-0.3,1.0,1.0,7.895,-58.78469780721628,-2.671514415428707,1.9462181382305253,273.4070632002598,-851.7806762710319,-189.2677300064704,-0.0788111277259544,-0.0112975973258397,0.0151997818267452,18.383334449489517,-62.94326052578182,-18.56952646938127
iP01_iV03_iQ05_iX19__P-300m_Q+1000m_V+1000m_xi+8947md.csv,Y11,-0.3,1.0,1.0,8.947,-84.48055364777689,-2.360644090850012,1.8613145645706684,265.68491731982084,-785.4175281859883,-192.0643912475672,-0.1132608987075039,-0.0099829543176044,0.0145366928489012,17.86411307759324,-58.03928343855946,-18.843913840880862
iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv,Y11,-0.3,1.0,1.0,10.0,-149.59885149222418,-2.1161790486192205,1.7851193928205469,258.6014401697178,-736.1630312358786,-195.06461900907576,-0.2005633205987601,-0.0089491333539527,0.0139416156763566,17.38783449299166,-54.39956872973607,-19.13827362849364
iP01_iV04_iQ01_iX01__P-300m_Q-1000m_V+1050m_xi-10000md.csv,Y11,-0.3,-1.0,1.05,-10.0,-244.74852905344864,-2.0645151875646026,1.77223400510492,309.77621460886934,-948.8707185682828,-224.3687608154876,-0.352105141991721,-0.0082910135742551,0.0124079280583354,20.819548917830662,-70.31989662874537,-22.032808909769678
iP01_iV04_iQ01_iX02__P-300m_Q-1000m_V+1050m_xi-8947md.csv,Y11,-0.3,-1.0,1.05,-8.947,-96.72817286613324,-2.302420038420449,1.8539542715154576,317.62135998067254,-1008.0279315391848,-221.01980164482836,-0.1391570653084043,-0.0092464303034262,0.0129800755194546,21.34680821453972,-74.70398072717373,-21.703944154873785
iP01_iV04_iQ01_iX03__P-300m_Q-1000m_V+1050m_xi-7895md.csv,Y11,-0.3,-1.0,1.05,-7.895,-60.16926560792838,-2.604954388036704,1.9455359364899183,326.15550503431933,-1088.9387788376505,-217.8996890771795,-0.086561941321365,-0.0104613966134128,0.0136212655130968,21.920374035091974,-80.7002059451368,-21.397551929787653
iP01_iV04_iQ01_iX04__P-300m_Q-1000m_V+1050m_xi-6842md.csv,Y11,-0.3,-1.0,1.05,-6.842,-43.62632522984213,-3.001938248596962,2.048665972170595,335.4459826716051,-1200.6939228945075,-214.99737521094224,-0.062762597589603,-0.0120556685260105,0.014343309024108,22.54477172965994,-88.98227218459925,-21.112547339084877
iP01_iV04_iQ01_iX05__P-300m_Q-1000m_V+1050m_xi-5789md.csv,Y11,-0.3,-1.0,1.05,-5.789,-34.204149006936944,-3.544881983287536,2.165446334475808,345.5701145266556,-1359.192974550505,-212.30279677322363,-0.049207473439655,-0.0142361096782438,0.0151609224599948,23.22519794756532,-100.72848453914732,-20.847942179295035
iP01_iV04_iQ01_iX06__P-300m_Q-1000m_V+1050m_xi-4737md.csv,Y11,-0.3,-1.0,1.05,-4.737,-28.126155246137703,-4.331086660594438,2.2985290935655374,356.6170288147766,-1594.6590278470485,-209.80679422248903,-0.0404634255614202,-0.0173934774181168,0.0160926737387952,23.96764284318385,-118.17864775337198,-20.60283699208576
iP01_iV04_iQ01_iX07__P-300m_Q-1000m_V+1050m_xi-3684md.csv,Y11,-0.3,-1.0,1.05,-3.684,-23.88513810800601,-5.569059322180619,2.4513080916922423,368.68989983206205,-1972.050983795727,-207.501040049387,-0.0343621266184346,-0.0223651280039743,0.0171623241416881,24.779040624883372,-146.14680215867153,-20.376414021806585
iP01_iV04_iQ01_iX08__P-300m_Q-1000m_V+1050m_xi-2632md.csv,Y11,-0.3,-1.0,1.05,-2.632,-20.761305649532563,-7.800924922123732,2.6281967765196,381.9087835892572,-2660.4834540761576,-205.37797607849768,-0.0298680547823226,-0.0313282143966063,0.018400773505231,25.66746002385984,-197.16587015669336,-20.16793106439552
iP01_iV04_iQ01_iX09__P-300m_Q-1000m_V+1050m_xi-1579md.csv,Y11,-0.3,-1.0,1.05,-1.579,-18.36747737612321,-13.014486070525528,2.835041069536741,396.414078619911,-4280.342419955945,-203.43075651671197,-0.0264241965194264,-0.0522656754102094,0.0198489508337554,26.642336977450697,-317.2120646399989,-19.976715869422183
iP01_iV04_iQ01_iX10__P-300m_Q-1000m_V+1050m_xi-526md.csv,Y11,-0.3,-1.0,1.05,-0.526,-16.476865503773542,-39.09999984367983,3.07975057990489,412.3709133445763,-12415.831727764928,-201.65319799799687,-0.0237042857426815,-0.1570240952500799,0.0215622336119286,27.714769547705323,-920.1253747164724,-19.80216123422317
iP01_iV04_iQ01_iX11__P-300m_Q-1000m_V+1050m_xi+526md.csv,Y11,-0.3,-1.0,1.05,0.526,-14.947820265371856,39.174367273103336,3.3732958934671333,429.9748054322325,12023.076898908836,-200.03973604280816,-0.0215045393627487,0.1573227519858035,0.0236174301164819,28.897898131993653,891.01865561877,-19.643720732752428
iP01_iV04_iQ01_iX12__P-300m_Q-1000m_V+1050m_xi+1579md.csv,Y11,-0.3,-1.0,1.05,1.579,-13.687310899424023,13.08890426353575,3.731346120476462,449.45883622221714,3886.514088591287,-198.58538564554948,-0.0196911195600011,0.0525645360105651,0.0261242443662958,30.207387733385524,288.0258207600694,-19.50090484215236
iP01_iV04_iQ01_iX13__P-300m_Q-1000m_V+1050m_xi+2632md.csv,Y11,-0.3,-1.0,1.05,2.632,-12.631718838188034,7.875444781757711,4.177083702056777,471.1030056893595,2264.480764536671,-197.2857069199843,-0.0181725020874293,0.0316274832862229,0.0292449834048291,31.662056724720617,167.81849277416353,-19.373277569012377
iP01_iV04_iQ01_iX14__P-300m_Q-1000m_V+1050m_xi+3684md.csv,Y11,-0.3,-1.0,1.05,3.684,-11.736069375334578,5.643732031157343,4.746318282660228,495.2466044932467,1572.743072317961,-196.13677537463903,-0.0168839845118083,0.0226650107306704,0.0332303610152901,33.284708205449654,116.55447700245836,-19.260453532881733
iP01_iV04_iQ01_iX15__P-300m_Q-1000m_V+1050m_xi+4737md.csv,Y11,-0.3,-1.0,1.05,4.737,-10.967671608453054,4.405963823200135,5.497435644565026,522.3045617116475,1190.8646397874052,-195.13515527658143,-0.015778536377512,0.0176941812227215,0.0384891531178203,35.103228907090944,88.25383331659256,-19.16209534772693
iP01_iV04_iQ01_iX16__P-300m_Q-1000m_V+1050m_xi+5789md.csv,Y11,-0.3,-1.0,1.05,5.789,-10.302195743971524,3.620015769770796,6.532512672948603,552.7896792808285,949.6588106822082,-194.27787714996413,-0.0148211558585707,0.0145378440744692,0.0457360298090623,37.15208343166604,70.37830131985787,-19.077911412788215
iP01_iV04_iQ01_iX17__P-300m_Q-1000m_V+1050m_xi+6842md.csv,Y11,-0.3,-1.0,1.05,6.842,-9.72116345857524,3.0773815429169398,8.047583164467717,587.3431566163563,784.0707195930244,-193.56241866246947,-0.0139852592910104,0.0123586458938018,0.0563434809740475,39.47436571837736,58.10672716053365,-19.00765403763844
iP01_iV04_iQ01_iX18__P-300m_Q-1000m_V+1050m_xi+7895md.csv,Y11,-0.3,-1.0,1.05,7.895,-9.210291110958204,2.68076093987248,10.4730392866657,626.777257716987,663.7541103968512,-192.9866882712447,-0.0132502976502071,0.0107658328094138,0.0733248079242141,42.12466665964106,49.190178895768895,-18.951117835460984
iP01_iV04_iQ01_iX19__P-300m_Q-1000m_V+1050m_xi+8947md.csv,Y11,-0.3,-1.0,1.05,8.947,-8.758365815151652,2.3786446203967326,14.973114249719384,672.1362009966474,572.6530035501072,-192.5490116432889,-0.0126001396244777,0.0095525452923901,0.1048311475147199,45.17316647000914,42.438763436639455,-18.90813838757057
iP01_iV04_iQ01_iX20__P-300m_Q-1000m_V+1050m_xi+10000md.csv,Y11,-0.3,-1.0,1.05,10.0,-8.35646461812359,2.1412137586905686,26.17186504021845,724.7851074953119,501.4793324223485,-192.24812123146427,-0.0120219482923643,0.0085990320854105,0.1832368737063558,48.71161274570787,37.16415114093291,-18.878591221543267
iP01_iV04_iQ02_iX01__P-300m_Q-500m_V+1050m_xi-10000md.csv,Y11,-0.3,-0.5,1.05,-10.0,-30.32018631426043,-4.056380324756743,2.3108194458035265,361.5286617901219,-3425.96897932691,-215.37269287993385,-0.0436198474764497,-0.0162902673409602,0.0161787220856507,24.29774561042297,-253.8952676598604,-21.149403193926307
iP01_iV04_iQ02_iX02__P-300m_Q-500m_V+1050m_xi-8947md.csv,Y11,-0.3,-0.5,1.05,-8.947,-27.54986011174385,-4.532221683101763,2.373958723404624,365.8647336920758,-3252.429449188715,-213.14091134643223,-0.0396343440510646,-0.0182012279311237,0.0166207786153604,24.58916586963897,-241.03441818036177,-20.9302442700832
iP01_iV04_iQ02_iX03__P-300m_Q-500m_V+1050m_xi-7895md.csv,Y11,-0.3,-0.5,1.05,-7.895,-25.247178825321097,-5.137272880584594,2.4427856402482684,370.5923970020345,-3204.117054446468,-211.08727933508217,-0.0363216135335284,-0.0206310902647437,0.0171026559691483,24.9069043225384,-237.45403419135823,-20.728579468659905
iP01_iV04_iQ02_iX04__P-300m_Q-500m_V+1050m_xi-6842md.csv,Y11,-0.3,-0.5,1.05,-6.842,-23.30538332199426,-5.931173894101923,2.5178951949242383,375.7315073478154,-3270.218251539521,-209.20555871852017,-0.0335280679132058,-0.0238193661947706,0.0176285199059809,25.25229545516306,-242.3527311340337,-20.543796210286896
iP01_iV04_iQ02_iX05__P-300m_Q-500m_V+1050m_xi-5789md.csv,Y11,-0.3,-0.5,1.05,-5.789,-21.6479099258086,-7.016945268932558,2.5999753329592186,381.30417645202095,-3465.656795165958,-207.4901121440444,-0.0311435595863593,-0.0281797822679886,0.0182031869334855,25.62682536953201,-256.83649267297034,-20.375340911461763
iP01_iV04_iQ02_iX06__P-300m_Q-500m_V+1050m_xi-4737md.csv,Y11,-0.3,-0.5,1.05,-4.737,-20.218425647054417,-8.589188826285499,2.6898251361898478,387.3350156736406,-3840.4154722481753,-205.93586602983777,-0.0290870456334781,-0.0344938519123138,0.0188322516570658,26.032148128280117,-284.6094992936149,-20.22271535241613
iP01_iV04_iQ02_iX07__P-300m_Q-500m_V+1050m_xi-3684md.csv,Y11,-0.3,-0.5,1.05,-3.684,-18.97456520840404,-11.06491819722421,2.7883774998836617,393.8513731329954,-4517.594256190977,-204.5382770924566,-0.0272975776515349,-0.0444362858281666,0.0195222455490516,26.4701017769205,-334.79456769234696,-20.085473385545367
iP01_iV04_iQ02_iX08__P-300m_Q-500m_V+1050m_xi-2632md.csv,Y11,-0.3,-0.5,1.05,-2.632,-17.88385906704695,-15.528382698511445,2.8967276396744666,400.8836730107254,-5830.799794259474,-203.29330386629096,-0.0257284436417861,-0.062361387562116,0.020280836534081,26.942731072633347,-432.1149646829573,-19.963218143067586
iP01_iV04_iQ02_iX09__P-300m_Q-500m_V+1050m_xi-1579md.csv,Y11,-0.3,-0.5,1.05,-1.579,-16.921007492447284,-25.955186816359472,3.016169249953216,408.4657720655722,-9017.567115942044,-202.1973810903289,-0.0243432463876801,-0.104235031794873,0.0211170821445596,27.452311447665547,-668.2832318061608,-19.85559952022966
iP01_iV04_iQ02_iX10__P-300m_Q-500m_V+1050m_xi-526md.csv,Y11,-0.3,-0.5,1.05,-0.526,-16.066008708604144,-78.1258438224248,3.1482408166707265,416.6353533499751,-25243.98933641181,-201.2473973828066,-0.0231132105245346,-0.3137503833992762,0.022041753770125,28.00137552987557,-1870.8079032107685,-19.762311981949345
iP01_iV04_iQ02_iX11__P-300m_Q-500m_V+1050m_xi+526md.csv,Y11,-0.3,-0.5,1.05,0.526,-15.302844426350235,78.42331434564906,3.2947855694957617,425.4344150298466,23671.741923778216,-200.44067614638016,-0.0220152914930893,0.3149450135772021,0.0230677564002191,28.592745970612715,1754.2899569899068,-19.683092687602134
iP01_iV04_iQ02_iX12__P-300m_Q-500m_V+1050m_xi+1579md.csv,Y11,-0.3,-0.5,1.05,1.579,-14.618538300604548,26.252866846748542,3.458029995976766,434.9098489213292,7431.163754731832,-199.77495962904945,-0.0210308209979926,0.1054305033455645,0.0242106783246749,29.229574279351763,550.7163995095914,-19.617719928729155
iP01_iV04_iQ02_iX13__P-300m_Q-500m_V+1050m_xi+2632md.csv,Y11,-0.3,-0.5,1.05,2.632,-14.002469467119273,15.82648234608839,3.640687981526189,445.114083650477,4215.2489637766585,-199.2483951006186,-0.0201445194339754,0.0635585442793052,0.0254895202481731,29.915384072548225,312.3880458876528,-19.56601176966033
iP01_iV04_iQ02_iX14__P-300m_Q-500m_V+1050m_xi+3684md.csv,Y11,-0.3,-0.5,1.05,3.684,-13.445864035019303,11.363648781248608,3.846100888148561,456.1058262861889,2856.30811589957,-198.8595235610243,-0.0193437643264336,0.0456359763618582,0.0269276760223439,30.6541209779323,211.67824695836424,-19.52782493712353
iP01_iV04_iQ02_iX15__P-300m_Q-500m_V+1050m_xi+4737md.csv,Y11,-0.3,-0.5,1.05,4.737,-12.94141295837814,8.888763489377656,4.078428917703562,467.95098174821055,2114.0703328769387,-198.60727133573408,-0.0186180405860069,0.0356969322350739,0.0285542724358823,31.450214370401916,156.67171951027584,-19.50305399701962
iP01_iV04_iQ02_iX16__P-300m_Q-500m_V+1050m_xi+5789md.csv,Y11,-0.3,-0.5,1.05,5.789,-12.482981115549094,7.317579602641687,4.342917080927941,480.7237309077213,1650.6425749059797,-198.490943819088,-0.0179585219783278,0.0293871181871824,0.0304060313413742,32.30864977608445,122.32753364734393,-19.491630740684
iP01_iV04_iQ02_iX17__P-300m_Q-500m_V+1050m_xi+6842md.csv,Y11,-0.3,-0.5,1.05,6.842,-12.065383184564755,6.23308657992827,4.646272055852456,494.50772028476655,1336.3027043642626,-198.51022088423255,-0.017357748689298,0.0250318359268912,0.0325299081511858,33.23504901263807,99.03210857639657,-19.49352373047663
iP01_iV04_iQ02_iX18__P-300m_Q-500m_V+1050m_xi+7895md.csv,Y11,-0.3,-0.5,1.05,7.895,-11.684209096018384,5.440686350678212,4.997207892083545,509.3976499175532,1110.672799578373,-198.66515570081765,-0.016809376214537,0.0218495870887486,0.0349869124725701,34.23577665070621,82.31089330072365,-19.508738188900217
iP01_iV04_iQ02_iX19__P-300m_Q-500m_V+1050m_xi+8947md.csv,Y11,-0.3,-0.5,1.05,8.947,-11.335686738351653,4.837362805028189,5.407255929096425,525.5009922342541,941.8992715218654,-198.9561745143426,-0.0163079778416515,0.0194266629384286,0.0378577785822714,35.31805572869756,69.80324926145569,-19.53731597296636
iP01_iV04_iQ02_iX20__P-300m_Q-500m_V+1050m_xi+10000md.csv,Y11,-0.3,-0.5,1.05,10.0,-11.016572973234805,4.363481115017889,5.892001261219093,542.9401316544784,811.6198067729229,-199.3840791246394,-0.015848887860549,0.0175235723009125,0.0412516222791374,36.4901115842118,60.14836354442946,-19.57933581735575
iP01_iV04_iQ03_iX01__P-300m_Q+0m_V+1050m_xi-10000md.csv,Y11,-0.3,0.0,1.05,-10.0,-16.161138456451607,-115.27120413681595,3.3196754081110145,434.0413330083973,2127.171253911819,-207.0702105019026,-0.0232500680309026,-0.4629247214921388,0.023242017432358,29.171202753037843,157.6426160596576,-20.33410695102885
iP01_iV04_iQ03_iX02__P-300m_Q+0m_V+1050m_xi-8947md.csv,Y11,-0.3,0.0,1.05,-8.947,-16.062347540901982,-143.69745025231057,3.2993826686001597,431.3880971685574,2651.738382404378,-205.8044175354456,-0.0231079434204642,-0.5770834323742493,0.0230999420341702,28.99288313956978,196.51778110252567,-20.209807229359555
iP01_iV04_iQ03_iX03__P-300m_Q+0m_V+1050m_xi-7895md.csv,Y11,-0.3,0.0,1.05,-7.895,-15.975208790307397,-184.2389557227219,3.2814834117984044,429.04779702294417,3399.8762881890066,-204.68792190279268,-0.0229825820862418,-0.7398965587682498,0.0229746241077262,28.835595439150183,251.96156334726143,-20.1001683698824
iP01_iV04_iQ03_iX04__P-300m_Q+0m_V+1050m_xi-6842md.csv,Y11,-0.3,0.0,1.05,-6.842,-15.899479022649087,-244.9020669756833,3.2659276854468398,427.0139165722383,4519.3303859187645,-203.71760792417732,-0.0228736341767387,-0.9835172799354912,0.0228657139226663,28.69890168152026,334.92322975035165,-20.004884417014456
iP01_iV04_iQ03_iX05__P-300m_Q+0m_V+1050m_xi-5789md.csv,Y11,-0.3,0.0,1.05,-5.789,-15.834948490945289,-341.59142729541315,3.252672405211077,425.2808130198723,6303.599519042724,-202.89078801581357,-0.0227807979414557,-1.371818031475551,0.022772909832978,28.58242264878053,467.1537006609242,-19.923691451436
iP01_iV04_iQ03_iX06__P-300m_Q+0m_V+1050m_xi-4737md.csv,Y11,-0.3,0.0,1.05,-4.737,-15.781439637280132,-509.7044406514615,3.241681098744196,423.843724762855,9405.891843336964,-202.2051872604642,-0.0227038179383871,-2.0469534260434594,0.0226959564851043,28.48583830323101,697.06159251838,-19.856366079214457
iP01_iV04_iQ03_iX07__P-300m_Q+0m_V+1050m_xi-3684md.csv,Y11,-0.3,0.0,1.05,-3.684,-15.73880604727404,-841.8143364638379,3.2329236909238515,422.698710586602,15534.519220576143,-201.65892955427373,-0.0226424835298791,-3.380693991838956,0.0226346433143268,28.408883785854805,1151.24825807071,-19.80272406769022
iP01_iV04_iQ03_iX08__P-300m_Q+0m_V+1050m_xi-2632md.csv,Y11,-0.3,0.0,1.05,-2.632,-15.706931594352117,-1648.8424366868835,3.2263763280759057,421.8426499736156,30427.12343041278,-201.25052698822088,-0.0225966276515398,-6.621687797081574,0.0225888033141042,28.35134937725889,2254.924895654184,-19.762619305615058
iP01_iV04_iQ03_iX09__P-300m_Q+0m_V+1050m_xi-1579md.csv,Y11,-0.3,0.0,1.05,-1.579,-15.685729765179756,-4578.056933212518,3.2220212394106107,421.2732331725773,84481.68109896455,-200.97887119995332,-0.0225661258417838,-18.385300532278,0.0225583120659446,28.31307980443969,6260.855867405468,-19.735942953662995
iP01_iV04_iQ03_iX10__P-300m_Q+0m_V+1050m_xi-526md.csv,Y11,-0.3,0.0,1.05,-0.526,-15.675143159518464,-41193.24190566679,3.219846634288364,420.9889065446624,760163.5569744863,-200.8432266189249,-0.0225508955223045,-165.43047483121757,0.0225430870201356,28.29397068322917,56334.98479705357,-19.722622778685874
iP01_iV04_iQ03_iX11__P-300m_Q+0m_V+1050m_xi+526md.csv,Y11,-0.3,0.0,1.05,0.526,-15.675143159518464,-41193.24190566679,3.219846634288364,420.9889065446624,760163.5569744863,-200.8432266189249,-0.0225508955223045,-165.43047483121757,0.0225430870201356,28.29397068322917,56334.98479705357,-19.722622778685874
iP01_iV04_iQ03_iX12__P-300m_Q+0m_V+1050m_xi+1579md.csv,Y11,-0.3,0.0,1.05,1.579,-15.685729765179756,-4578.056933212518,3.2220212394106107,421.2732331725773,84481.68109896455,-200.97887119995332,-0.0225661258417838,-18.385300532278,0.0225583120659446,28.31307980443969,6260.855867405468,-19.735942953662995
iP01_iV04_iQ03_iX13__P-300m_Q+0m_V+1050m_xi+2632md.csv,Y11,-0.3,0.0,1.05,2.632,-15.706931594352117,-1648.8424366868835,3.2263763280759057,421.8426499736156,30427.12343041278,-201.25052698822088,-0.0225966276515398,-6.621687797081574,0.0225888033141042,28.35134937725889,2254.924895654184,-19.762619305615058
iP01_iV04_iQ03_iX14__P-300m_Q+0m_V+1050m_xi+3684md.csv,Y11,-0.3,0.0,1.05,3.684,-15.73880604727404,-841.8143364638379,3.2329236909238515,422.698710586602,15534.519220576143,-201.65892955427373,-0.0226424835298791,-3.380693991838956,0.0226346433143268,28.408883785854805,1151.24825807071,-19.80272406769022
iP01_iV04_iQ03_iX15__P-300m_Q+0m_V+1050m_xi+4737md.csv,Y11,-0.3,0.0,1.05,4.737,-15.781439637280132,-509.7044406514615,3.241681098744196,423.843724762855,9405.891843336964,-202.2051872604642,-0.0227038179383871,-2.0469534260434594,0.0226959564851043,28.48583830323101,697.06159251838,-19.856366079214457
iP01_iV04_iQ03_iX16__P-300m_Q+0m_V+1050m_xi+5789md.csv,Y11,-0.3,0.0,1.05,5.789,-15.834948490945289,-341.59142729541315,3.252672405211077,425.2808130198723,6303.599519042724,-202.89078801581357,-0.0227807979414557,-1.371818031475551,0.022772909832978,28.58242264878053,467.1537006609242,-19.923691451436
iP01_iV04_iQ03_iX17__P-300m_Q+0m_V+1050m_xi+6842md.csv,Y11,-0.3,0.0,1.05,6.842,-15.899479022649087,-244.9020669756833,3.2659276854468398,427.0139165722383,4519.3303859187645,-203.71760792417732,-0.0228736341767387,-0.9835172799354912,0.0228657139226663,28.69890168152026,334.92322975035165,-20.004884417014456
iP01_iV04_iQ03_iX18__P-300m_Q+0m_V+1050m_xi+7895md.csv,Y11,-0.3,0.0,1.05,7.895,-15.975208790307397,-184.2389557227219,3.2814834117984044,429.04779702294417,3399.8762881890066,-204.68792190279268,-0.0229825820862418,-0.7398965587682498,0.0229746241077262,28.835595439150183,251.96156334726143,-20.1001683698824
iP01_iV04_iQ03_iX19__P-300m_Q+0m_V+1050m_xi+8947md.csv,Y11,-0.3,0.0,1.05,8.947,-16.062347540901982,-143.69745025231057,3.2993826686001597,431.3880971685574,2651.738382404378,-205.8044175354456,-0.0231079434204642,-0.5770834323742493,0.0230999420341702,28.99288313956978,196.51778110252567,-20.209807229359555
iP01_iV04_iQ03_iX20__P-300m_Q+0m_V+1050m_xi+10000md.csv,Y11,-0.3,0.0,1.05,10.0,-16.161138456451607,-115.27120413681595,3.3196754081110145,434.0413330083973,2127.171253911819,-207.0702105019026,-0.0232500680309026,-0.4629247214921388,0.023242017432358,29.171202753037843,157.6426160596576,-20.33410695102885
iP01_iV04_iQ04_iX01__P-300m_Q+500m_V+1050m_xi-10000md.csv,Y11,-0.3,0.5,1.05,-10.0,-11.016572973234805,4.363481115017889,5.892001261219093,542.9401316544784,811.6198067729229,-199.3840791246394,-0.015848887860549,0.0175235723009125,0.0412516222791374,36.4901115842118,60.14836354442946,-19.57933581735575
iP01_iV04_iQ04_iX02__P-300m_Q+500m_V+1050m_xi-8947md.csv,Y11,-0.3,0.5,1.05,-8.947,-11.335686738351653,4.837362805028189,5.407255929096425,525.5009922342541,941.8992715218654,-198.9561745143426,-0.0163079778416515,0.0194266629384286,0.0378577785822714,35.31805572869756,69.80324926145569,-19.53731597296636
iP01_iV04_iQ04_iX03__P-300m_Q+500m_V+1050m_xi-7895md.csv,Y11,-0.3,0.5,1.05,-7.895,-11.684209096018384,5.440686350678212,4.997207892083545,509.3976499175532,1110.672799578373,-198.66515570081765,-0.016809376214537,0.0218495870887486,0.0349869124725701,34.23577665070621,82.31089330072365,-19.508738188900217
iP01_iV04_iQ04_iX04__P-300m_Q+500m_V+1050m_xi-6842md.csv,Y11,-0.3,0.5,1.05,-6.842,-12.065383184564755,6.23308657992827,4.646272055852456,494.50772028476655,1336.3027043642626,-198.51022088423255,-0.017357748689298,0.0250318359268912,0.0325299081511858,33.23504901263807,99.03210857639657,-19.49352373047663
