Element,P,Q,V,xi,R,L,Filename
Y21,-0.65,0.5,0.95,2.632,-465.9713380731189,-34.32307524350532,iP03_iV02_iQ04_iX13__P-650m_Q+500m_V+950m_xi+2632md.csv
Y21,-0.65,0.5,0.95,8.947,-136.93053434917604,-10.086193391208916,iP03_iV02_iQ04_iX19__P-650m_Q+500m_V+950m_xi+8947md.csv
Y21,-0.65,1.0,0.95,-7.895,164.68163835472058,12.130317474634642,iP03_iV02_iQ05_iX03__P-650m_Q+1000m_V+950m_xi-7895md.csv
Y21,-0.65,0.5,0.95,10.0,-122.69235287606128,-9.037420359675858,iP03_iV02_iQ04_iX20__P-650m_Q+500m_V+950m_xi+10000md.csv
Y21,-0.65,0.5,0.95,6.842,-178.7924719691069,-13.169710169472449,iP03_iV02_iQ04_iX17__P-650m_Q+500m_V+950m_xi+6842md.csv
Y21,-0.65,0.5,0.95,4.737,-258.3308221879622,-19.02844128195741,iP03_iV02_iQ04_iX15__P-650m_Q+500m_V+950m_xi+4737md.csv
Y21,-0.65,1.0,0.95,-6.842,188.364477556611,13.874776423677057,iP03_iV02_iQ05_iX04__P-650m_Q+1000m_V+950m_xi-6842md.csv
Y21,-0.65,0.5,0.95,7.895,-155.03573734186148,-11.419808132147963,iP03_iV02_iQ04_iX18__P-650m_Q+500m_V+950m_xi+7895md.csv
Y21,-0.65,1.0,0.95,-10.0,132.50963674490325,9.760553621157872,iP03_iV02_iQ05_iX01__P-650m_Q+1000m_V+950m_xi-10000md.csv
Y21,-0.65,0.5,0.95,5.789,-211.2832477639361,-15.562954658432004,iP03_iV02_iQ04_iX16__P-650m_Q+500m_V+950m_xi+5789md.csv
Y21,-0.65,1.0,0.95,-8.947,146.65810961103676,10.8027187943751,iP03_iV02_iQ05_iX02__P-650m_Q+1000m_V+950m_xi-8947md.csv
Y21,-0.65,1.0,0.95,-5.789,220.78891599106328,16.26313456778872,iP03_iV02_iQ05_iX05__P-650m_Q+1000m_V+950m_xi-5789md.csv
Y21,-0.65,1.0,0.95,-3.684,341.8076571236618,25.17727803165072,iP03_iV02_iQ05_iX07__P-650m_Q+1000m_V+950m_xi-3684md.csv
Y21,-0.65,1.0,0.95,-4.737,267.7775020584577,19.724276158558755,iP03_iV02_iQ05_iX06__P-650m_Q+1000m_V+950m_xi-4737md.csv
Y21,-0.65,1.0,0.95,-2.632,475.3214064396808,35.01179380078458,iP03_iV02_iQ05_iX08__P-650m_Q+1000m_V+950m_xi-2632md.csv
Y21,-0.65,1.0,0.95,-1.579,787.2739114799215,57.98996527448661,iP03_iV02_iQ05_iX09__P-650m_Q+1000m_V+950m_xi-1579md.csv
Y21,-0.65,1.0,0.95,2.632,-462.93586435555983,-34.099484693897665,iP03_iV02_iQ05_iX13__P-650m_Q+1000m_V+950m_xi+2632md.csv
Y21,-0.65,1.0,0.95,-0.526,2348.26492552384,172.9713125213623,iP03_iV02_iQ05_iX10__P-650m_Q+1000m_V+950m_xi-526md.csv
Y21,-0.65,1.0,0.95,8.947,-133.9685693134375,-9.868017426846915,iP03_iV02_iQ05_iX19__P-650m_Q+1000m_V+950m_xi+8947md.csv
Y21,-0.65,1.0,0.95,1.579,-774.9064644241141,-57.07898901626229,iP03_iV02_iQ05_iX12__P-650m_Q+1000m_V+950m_xi+1579md.csv
Y21,-0.65,1.0,0.95,4.737,-255.3283246214808,-18.807279721137014,iP03_iV02_iQ05_iX15__P-650m_Q+1000m_V+950m_xi+4737md.csv
Y21,-0.65,1.0,0.95,3.684,-329.3949001073765,-24.26296430326997,iP03_iV02_iQ05_iX14__P-650m_Q+1000m_V+950m_xi+3684md.csv
Y21,-0.65,1.0,0.95,5.789,-208.29400864602115,-15.342769706426951,iP03_iV02_iQ05_iX16__P-650m_Q+1000m_V+950m_xi+5789md.csv
Y21,-0.65,1.0,0.95,7.895,-152.0667341594134,-11.201113733525956,iP03_iV02_iQ05_iX18__P-650m_Q+1000m_V+950m_xi+7895md.csv
Y21,-0.65,1.0,0.95,0.526,-2335.9064955995727,-172.0610003706377,iP03_iV02_iQ05_iX11__P-650m_Q+1000m_V+950m_xi+526md.csv
Y21,-0.65,1.0,0.95,6.842,-175.81438527955646,-12.950346685121255,iP03_iV02_iQ05_iX17__P-650m_Q+1000m_V+950m_xi+6842md.csv
Y21,-0.65,1.0,0.95,10.0,-119.73539520768146,-8.819613230152513,iP03_iV02_iQ05_iX20__P-650m_Q+1000m_V+950m_xi+10000md.csv
Y21,-0.65,-1.0,1.0,-10.0,141.56231504965697,10.4609014008103,iP03_iV03_iQ01_iX01__P-650m_Q-1000m_V+1000m_xi-10000md.csv
Y21,-0.65,-1.0,1.0,-8.947,158.33254476208893,11.70015578025864,iP03_iV03_iQ01_iX02__P-650m_Q-1000m_V+1000m_xi-8947md.csv
Y21,-0.65,-1.0,1.0,-6.842,207.6366073865237,15.34353317844332,iP03_iV03_iQ01_iX04__P-650m_Q-1000m_V+1000m_xi-6842md.csv
Y21,-0.65,-1.0,1.0,-5.789,245.90430874905996,18.171366639821304,iP03_iV03_iQ01_iX05__P-650m_Q-1000m_V+1000m_xi-5789md.csv
Y21,-0.65,-1.0,1.0,-1.579,913.4541086675762,67.50068595445622,iP03_iV03_iQ01_iX09__P-650m_Q-1000m_V+1000m_xi-1579md.csv
Y21,-0.65,-1.0,1.0,-4.737,301.31946513548223,22.26632995092074,iP03_iV03_iQ01_iX06__P-650m_Q-1000m_V+1000m_xi-4737md.csv
Y21,-0.65,-1.0,1.0,0.526,-2765.986446466003,-204.39558022490263,iP03_iV03_iQ01_iX11__P-650m_Q-1000m_V+1000m_xi+526md.csv
Y21,-0.65,-1.0,1.0,-3.684,388.5820829554626,28.714696107701705,iP03_iV03_iQ01_iX07__P-650m_Q-1000m_V+1000m_xi-3684md.csv
Y21,-0.65,-1.0,1.0,-7.895,179.65653022452395,13.275914909393364,iP03_iV03_iQ01_iX03__P-650m_Q-1000m_V+1000m_xi-7895md.csv
Y21,-0.65,-1.0,1.0,-2.632,545.9126903227349,40.34081265724743,iP03_iV03_iQ01_iX08__P-650m_Q-1000m_V+1000m_xi-2632md.csv
Y21,-0.65,-1.0,1.0,4.737,-314.90934444602914,-23.27056889405385,iP03_iV03_iQ01_iX15__P-650m_Q-1000m_V+1000m_xi+4737md.csv
Y21,-0.65,-1.0,1.0,1.579,-926.9557231880212,-68.49840245856713,iP03_iV03_iQ01_iX12__P-650m_Q-1000m_V+1000m_xi+1579md.csv
Y21,-0.65,-1.0,1.0,6.842,-221.33543958025172,-16.355823287474553,iP03_iV03_iQ01_iX17__P-650m_Q-1000m_V+1000m_xi+6842md.csv
Y21,-0.65,-1.0,1.0,2.632,-559.433850654118,-41.33997352238763,iP03_iV03_iQ01_iX13__P-650m_Q-1000m_V+1000m_xi+2632md.csv
Y21,-0.65,-1.0,1.0,5.789,-259.54356268983577,-19.17925415948105,iP03_iV03_iQ01_iX16__P-650m_Q-1000m_V+1000m_xi+5789md.csv
Y21,-0.65,-1.0,1.0,-0.526,2752.4945519757025,203.3985818099256,iP03_iV03_iQ01_iX10__P-650m_Q-1000m_V+1000m_xi-526md.csv
Y21,-0.65,-1.0,1.0,3.684,-402.1326340724455,-29.71602883652279,iP03_iV03_iQ01_iX14__P-650m_Q-1000m_V+1000m_xi+3684md.csv
Y21,-0.65,-0.5,1.0,-10.0,144.80780315104207,10.700730278699046,iP03_iV03_iQ02_iX01__P-650m_Q-500m_V+1000m_xi-10000md.csv
Y21,-0.65,-1.0,1.0,8.947,-172.18190886194256,-12.72356961832609,iP03_iV03_iQ01_iX19__P-650m_Q-1000m_V+1000m_xi+8947md.csv
Y21,-0.65,-1.0,1.0,10.0,-155.50309356463129,-11.491070404022055,iP03_iV03_iQ01_iX20__P-650m_Q-1000m_V+1000m_xi+10000md.csv
Y21,-0.65,-1.0,1.0,7.895,-193.4253301355614,-14.293375371889162,iP03_iV03_iQ01_iX18__P-650m_Q-1000m_V+1000m_xi+7895md.csv
Y21,-0.65,-0.5,1.0,0.526,-2762.6011395283585,-204.14541948815065,iP03_iV03_iQ02_iX11__P-650m_Q-500m_V+1000m_xi+526md.csv
Y21,-0.65,-0.5,1.0,-6.842,210.89984708127184,15.58467383013371,iP03_iV03_iQ02_iX04__P-650m_Q-500m_V+1000m_xi-6842md.csv
Y21,-0.65,-0.5,1.0,-7.895,182.9116279824041,13.516453901635122,iP03_iV03_iQ02_iX03__P-650m_Q-500m_V+1000m_xi-7895md.csv
Y21,-0.65,-0.5,1.0,1.579,-923.543036242652,-68.24621822776294,iP03_iV03_iQ02_iX12__P-650m_Q-500m_V+1000m_xi+1579md.csv
Y21,-0.65,-0.5,1.0,-4.737,304.60577093890424,22.509175091780687,iP03_iV03_iQ02_iX06__P-650m_Q-500m_V+1000m_xi-4737md.csv
Y21,-0.65,-0.5,1.0,-2.632,549.2313324667122,40.586047327587,iP03_iV03_iQ02_iX08__P-650m_Q-500m_V+1000m_xi-2632md.csv
Y21,-0.65,-0.5,1.0,-8.947,161.5817317923411,11.940257997956495,iP03_iV03_iQ02_iX02__P-650m_Q-500m_V+1000m_xi-8947md.csv
Y21,-0.65,-0.5,1.0,2.632,-555.9911566426354,-41.08557190900253,iP03_iV03_iQ02_iX13__P-650m_Q-500m_V+1000m_xi+2632md.csv
Y21,-0.65,-0.5,1.0,-1.579,916.7924994705528,67.74737995531287,iP03_iV03_iQ02_iX09__P-650m_Q-500m_V+1000m_xi-1579md.csv
Y21,-0.65,-0.5,1.0,-0.526,2755.8551819650465,203.64691931259287,iP03_iV03_iQ02_iX10__P-650m_Q-500m_V+1000m_xi-526md.csv
Y21,-0.65,-0.5,1.0,-3.684,391.8833792123164,28.95864898911563,iP03_iV03_iQ02_iX07__P-650m_Q-500m_V+1000m_xi-3684md.csv
Y21,-0.65,-0.5,1.0,-5.789,249.1779404478125,18.41327521331707,iP03_iV03_iQ02_iX05__P-650m_Q-500m_V+1000m_xi-5789md.csv
Y21,-0.65,-0.5,1.0,3.684,-398.6571621247188,-29.4592050516781,iP03_iV03_iQ02_iX14__P-650m_Q-500m_V+1000m_xi+3684md.csv
Y21,-0.65,-0.5,1.0,4.737,-311.3982314935389,-23.01111136637714,iP03_iV03_iQ02_iX15__P-650m_Q-500m_V+1000m_xi+4737md.csv
Y21,-0.65,-0.5,1.0,6.842,-217.74402449070908,-16.090431772681253,iP03_iV03_iQ02_iX17__P-650m_Q-500m_V+1000m_xi+6842md.csv
Y21,-0.65,-0.5,1.0,5.789,-255.9938457551392,-18.916943973476474,iP03_iV03_iQ02_iX16__P-650m_Q-500m_V+1000m_xi+5789md.csv
Y21,-0.65,-0.5,1.0,8.947,-168.49729047074962,-12.451290732996547,iP03_iV03_iQ02_iX19__P-650m_Q-500m_V+1000m_xi+8947md.csv
Y21,-0.65,0.0,1.0,-6.842,214.26729571657148,15.833515116704913,iP03_iV03_iQ03_iX04__P-650m_Q+0m_V+1000m_xi-6842md.csv
Y21,-0.65,-0.5,1.0,10.0,-151.76667242767996,-11.214963495695176,iP03_iV03_iQ02_iX20__P-650m_Q-500m_V+1000m_xi+10000md.csv
Y21,-0.65,0.0,1.0,-10.0,148.2055970118209,10.951813959073853,iP03_iV03_iQ03_iX01__P-650m_Q+0m_V+1000m_xi-10000md.csv
Y21,-0.65,-0.5,1.0,7.895,-189.78899280012607,-14.024664262509972,iP03_iV03_iQ02_iX18__P-650m_Q-500m_V+1000m_xi+7895md.csv
Y21,-0.65,0.0,1.0,-8.947,164.96706682105537,12.190421016242324,iP03_iV03_iQ03_iX02__P-650m_Q+0m_V+1000m_xi-8947md.csv
Y21,-0.65,0.0,1.0,-7.895,186.28685696460803,13.765870121474922,iP03_iV03_iQ03_iX03__P-650m_Q+0m_V+1000m_xi-7895md.csv
Y21,-0.65,0.0,1.0,-3.684,395.2412516931576,29.20678264023864,iP03_iV03_iQ03_iX07__P-650m_Q+0m_V+1000m_xi-3684md.csv
Y21,-0.65,0.0,1.0,-4.737,307.964553254752,22.757375976363505,iP03_iV03_iQ03_iX06__P-650m_Q+0m_V+1000m_xi-4737md.csv
Y21,-0.65,0.0,1.0,-5.789,252.53991014341509,18.661711622351227,iP03_iV03_iQ03_iX05__P-650m_Q+0m_V+1000m_xi-5789md.csv
Y21,-0.65,0.0,1.0,-1.579,920.155387602077,67.99588424186933,iP03_iV03_iQ03_iX09__P-650m_Q+0m_V+1000m_xi-1579md.csv
Y21,-0.65,0.0,1.0,-2.632,552.5905728153455,40.83428206041991,iP03_iV03_iQ03_iX08__P-650m_Q+0m_V+1000m_xi-2632md.csv
Y21,-0.65,0.0,1.0,-0.526,2759.22399373148,203.89586125808165,iP03_iV03_iQ03_iX10__P-650m_Q+0m_V+1000m_xi-526md.csv
Y21,-0.65,0.0,1.0,2.632,-552.5905728153455,-40.83428206041991,iP03_iV03_iQ03_iX13__P-650m_Q+0m_V+1000m_xi+2632md.csv
Y21,-0.65,0.0,1.0,1.579,-920.155387602077,-67.99588424186933,iP03_iV03_iQ03_iX12__P-650m_Q+0m_V+1000m_xi+1579md.csv
Y21,-0.65,0.0,1.0,0.526,-2759.223991839708,-203.8958611088485,iP03_iV03_iQ03_iX11__P-650m_Q+0m_V+1000m_xi+526md.csv
Y21,-0.65,0.0,1.0,3.684,-395.2412517804747,-29.206782647120903,iP03_iV03_iQ03_iX14__P-650m_Q+0m_V+1000m_xi+3684md.csv
Y21,-0.65,0.0,1.0,4.737,-307.964553254752,-22.757375976363505,iP03_iV03_iQ03_iX15__P-650m_Q+0m_V+1000m_xi+4737md.csv
Y21,-0.65,0.0,1.0,8.947,-164.96706682105537,-12.190421016242324,iP03_iV03_iQ03_iX19__P-650m_Q+0m_V+1000m_xi+8947md.csv
Y21,-0.65,0.0,1.0,7.895,-186.28685696460803,-13.765870121474922,iP03_iV03_iQ03_iX18__P-650m_Q+0m_V+1000m_xi+7895md.csv
Y21,-0.65,0.0,1.0,6.842,-214.26729571657148,-15.833515116704913,iP03_iV03_iQ03_iX17__P-650m_Q+0m_V+1000m_xi+6842md.csv
Y21,-0.65,0.0,1.0,10.0,-148.2055970118209,-10.951813959073853,iP03_iV03_iQ03_iX20__P-650m_Q+0m_V+1000m_xi+10000md.csv
Y21,-0.65,0.0,1.0,5.789,-252.53991014341509,-18.661711622351227,iP03_iV03_iQ03_iX16__P-650m_Q+0m_V+1000m_xi+5789md.csv
Y21,-0.65,0.5,1.0,-10.0,151.76667242767996,11.214963495695176,iP03_iV03_iQ04_iX01__P-650m_Q+500m_V+1000m_xi-10000md.csv
Y21,-0.65,0.5,1.0,-8.947,168.49729047074962,12.451290732996547,iP03_iV03_iQ04_iX02__P-650m_Q+500m_V+1000m_xi-8947md.csv
Y21,-0.65,0.5,1.0,-7.895,189.78899280012607,14.024664262509972,iP03_iV03_iQ04_iX03__P-650m_Q+500m_V+1000m_xi-7895md.csv
Y21,-0.65,0.5,1.0,-5.789,255.9938457551392,18.916943973476474,iP03_iV03_iQ04_iX05__P-650m_Q+500m_V+1000m_xi-5789md.csv
Y21,-0.65,0.5,1.0,-6.842,217.74402449070908,16.090431772681253,iP03_iV03_iQ04_iX04__P-650m_Q+500m_V+1000m_xi-6842md.csv
Y21,-0.65,0.5,1.0,-3.684,398.6571621247188,29.4592050516781,iP03_iV03_iQ04_iX07__P-650m_Q+500m_V+1000m_xi-3684md.csv
Y21,-0.65,0.5,1.0,-4.737,311.3982314935389,23.01111136637714,iP03_iV03_iQ04_iX06__P-650m_Q+500m_V+1000m_xi-4737md.csv
Y21,-0.65,0.5,1.0,-2.632,555.9911566426354,41.08557190900253,iP03_iV03_iQ04_iX08__P-650m_Q+500m_V+1000m_xi-2632md.csv
Y21,-0.65,0.5,1.0,-1.579,923.543036242652,68.24621822776294,iP03_iV03_iQ04_iX09__P-650m_Q+500m_V+1000m_xi-1579md.csv
Y21,-0.65,0.5,1.0,-0.526,2762.6011395283585,204.14541948815065,iP03_iV03_iQ04_iX10__P-650m_Q+500m_V+1000m_xi-526md.csv
Y21,-0.65,0.5,1.0,0.526,-2755.8551812323667,-203.6469192550672,iP03_iV03_iQ04_iX11__P-650m_Q+500m_V+1000m_xi+526md.csv
Y21,-0.65,0.5,1.0,2.632,-549.2313324667122,-40.586047327587,iP03_iV03_iQ04_iX13__P-650m_Q+500m_V+1000m_xi+2632md.csv
Y21,-0.65,0.5,1.0,1.579,-916.7924994705528,-67.74737995531287,iP03_iV03_iQ04_iX12__P-650m_Q+500m_V+1000m_xi+1579md.csv
Y21,-0.65,0.5,1.0,5.789,-249.1779404478125,-18.41327521331707,iP03_iV03_iQ04_iX16__P-650m_Q+500m_V+1000m_xi+5789md.csv
Y21,-0.65,0.5,1.0,7.895,-182.9116279824041,-13.516453901635122,iP03_iV03_iQ04_iX18__P-650m_Q+500m_V+1000m_xi+7895md.csv
Y21,-0.65,0.5,1.0,3.684,-391.8833792123164,-28.95864898911563,iP03_iV03_iQ04_iX14__P-650m_Q+500m_V+1000m_xi+3684md.csv
Y21,-0.65,0.5,1.0,4.737,-304.60577093890424,-22.509175091780687,iP03_iV03_iQ04_iX15__P-650m_Q+500m_V+1000m_xi+4737md.csv
Y21,-0.65,0.5,1.0,6.842,-210.89984708127184,-15.58467383013371,iP03_iV03_iQ04_iX17__P-650m_Q+500m_V+1000m_xi+6842md.csv
Y21,-0.65,0.5,1.0,8.947,-161.5817317923411,-11.940257997956495,iP03_iV03_iQ04_iX19__P-650m_Q+500m_V+1000m_xi+8947md.csv
Y21,-0.65,1.0,1.0,-7.895,193.4253301355614,14.293375371889162,iP03_iV03_iQ05_iX03__P-650m_Q+1000m_V+1000m_xi-7895md.csv
Y21,-0.65,1.0,1.0,-8.947,172.18190886194256,12.72356961832609,iP03_iV03_iQ05_iX02__P-650m_Q+1000m_V+1000m_xi-8947md.csv
Y21,-0.65,0.5,1.0,10.0,-144.80780315104207,-10.700730278699046,iP03_iV03_iQ04_iX20__P-650m_Q+500m_V+1000m_xi+10000md.csv
Y21,-0.65,1.0,1.0,-6.842,221.33543958025172,16.355823287474553,iP03_iV03_iQ05_iX04__P-650m_Q+1000m_V+1000m_xi-6842md.csv
Y21,-0.65,1.0,1.0,-5.789,259.54356268983577,19.17925415948105,iP03_iV03_iQ05_iX05__P-650m_Q+1000m_V+1000m_xi-5789md.csv
Y21,-0.65,1.0,1.0,-10.0,155.50309356463129,11.491070404022055,iP03_iV03_iQ05_iX01__P-650m_Q+1000m_V+1000m_xi-10000md.csv
Y21,-0.65,1.0,1.0,-4.737,314.90934444602914,23.27056889405385,iP03_iV03_iQ05_iX06__P-650m_Q+1000m_V+1000m_xi-4737md.csv
Y21,-0.65,1.0,1.0,-1.579,926.9557231880212,68.49840245856713,iP03_iV03_iQ05_iX09__P-650m_Q+1000m_V+1000m_xi-1579md.csv
Y21,-0.65,1.0,1.0,-0.526,2765.986446466003,204.39558022490263,iP03_iV03_iQ05_iX10__P-650m_Q+1000m_V+1000m_xi-526md.csv
Y21,-0.65,1.0,1.0,-2.632,559.433850654118,41.33997352238763,iP03_iV03_iQ05_iX08__P-650m_Q+1000m_V+1000m_xi-2632md.csv
Y21,-0.65,1.0,1.0,-3.684,402.1326340724455,29.71602883652279,iP03_iV03_iQ05_iX07__P-650m_Q+1000m_V+1000m_xi-3684md.csv
Y21,-0.65,1.0,1.0,0.526,-2752.4945519757025,-203.3985818099256,iP03_iV03_iQ05_iX11__P-650m_Q+1000m_V+1000m_xi+526md.csv
Y21,-0.65,1.0,1.0,3.684,-388.5820829554626,-28.714696107701705,iP03_iV03_iQ05_iX14__P-650m_Q+1000m_V+1000m_xi+3684md.csv
Y21,-0.65,1.0,1.0,1.579,-913.4541086675762,-67.50068595445622,iP03_iV03_iQ05_iX12__P-650m_Q+1000m_V+1000m_xi+1579md.csv
Y21,-0.65,1.0,1.0,5.789,-245.90430874905996,-18.171366639821304,iP03_iV03_iQ05_iX16__P-650m_Q+1000m_V+1000m_xi+5789md.csv
Y21,-0.65,1.0,1.0,2.632,-545.9126903227349,-40.34081265724743,iP03_iV03_iQ05_iX13__P-650m_Q+1000m_V+1000m_xi+2632md.csv
Y21,-0.65,1.0,1.0,4.737,-301.31946513548223,-22.26632995092074,iP03_iV03_iQ05_iX15__P-650m_Q+1000m_V+1000m_xi+4737md.csv
Y21,-0.65,1.0,1.0,7.895,-179.65653022452395,-13.275914909393364,iP03_iV03_iQ05_iX18__P-650m_Q+1000m_V+1000m_xi+7895md.csv
Y21,-0.65,1.0,1.0,6.842,-207.6366073865237,-15.34353317844332,iP03_iV03_iQ05_iX17__P-650m_Q+1000m_V+1000m_xi+6842md.csv
Y21,-0.65,-1.0,1.05,-8.947,185.44040868998857,13.742810383302414,iP03_iV04_iQ01_iX02__P-650m_Q-1000m_V+1050m_xi-8947md.csv
Y21,-0.65,1.0,1.0,10.0,-141.56231504965697,-10.4609014008103,iP03_iV03_iQ05_iX20__P-650m_Q+1000m_V+1000m_xi+10000md.csv
Y21,-0.65,1.0,1.0,8.947,-158.33254476208893,-11.70015578025864,iP03_iV03_iQ05_iX19__P-650m_Q+1000m_V+1000m_xi+8947md.csv
Y21,-0.65,-1.0,1.05,-6.842,243.0346407550181,18.011063537635643,iP03_iV04_iQ01_iX04__P-650m_Q-1000m_V+1050m_xi-6842md.csv
Y21,-0.65,-1.0,1.05,-5.789,287.7361903772216,21.32385241246667,iP03_iV04_iQ01_iX05__P-650m_Q-1000m_V+1050m_xi-5789md.csv
Y21,-0.65,-1.0,1.05,-7.895,210.3499978799773,15.588836088837724,iP03_iV04_iQ01_iX03__P-650m_Q-1000m_V+1050m_xi-7895md.csv
Y21,-0.65,-1.0,1.05,-10.0,165.85021530732516,12.290999985688227,iP03_iV04_iQ01_iX01__P-650m_Q-1000m_V+1050m_xi-10000md.csv
Y21,-0.65,-1.0,1.05,-4.737,352.4673321685978,26.12101508905613,iP03_iV04_iQ01_iX06__P-650m_Q-1000m_V+1050m_xi-4737md.csv
Y21,-0.65,-1.0,1.05,-3.684,454.39853722153526,33.675038680829175,iP03_iV04_iQ01_iX07__P-650m_Q-1000m_V+1050m_xi-3684md.csv
Y21,-0.65,-1.0,1.05,0.526,-3230.3040191669893,-239.39472491788928,iP03_iV04_iQ01_iX11__P-650m_Q-1000m_V+1050m_xi+526md.csv
Y21,-0.65,-1.0,1.05,-0.526,3215.5986686315114,238.30492547151252,iP03_iV04_iQ01_iX10__P-650m_Q-1000m_V+1050m_xi-526md.csv
Y21,-0.65,-1.0,1.05,-1.579,1067.487599186136,79.11047961345662,iP03_iV04_iQ01_iX09__P-650m_Q-1000m_V+1050m_xi-1579md.csv
Y21,-0.65,-1.0,1.05,2.632,-652.9106322996392,-48.38657921707032,iP03_iV04_iQ01_iX13__P-650m_Q-1000m_V+1050m_xi+2632md.csv
Y21,-0.65,-1.0,1.05,3.684,-469.1673003666879,-34.769537527954064,iP03_iV04_iQ01_iX14__P-650m_Q-1000m_V+1050m_xi+3684md.csv
Y21,-0.65,-1.0,1.05,1.579,-1082.2034816073478,-80.2010595147808,iP03_iV04_iQ01_iX12__P-650m_Q-1000m_V+1050m_xi+1579md.csv
Y21,-0.65,-1.0,1.05,4.737,-367.2785844322907,-27.218662753020915,iP03_iV04_iQ01_iX15__P-650m_Q-1000m_V+1050m_xi+4737md.csv
Y21,-0.65,-1.0,1.05,-2.632,638.1736306779338,47.29443420017338,iP03_iV04_iQ01_iX08__P-650m_Q-1000m_V+1050m_xi-2632md.csv
Y21,-0.65,-1.0,1.05,7.895,-225.354552997876,-16.70080924491824,iP03_iV04_iQ01_iX18__P-650m_Q-1000m_V+1050m_xi+7895md.csv
Y21,-0.65,-1.0,1.05,5.789,-302.6007968531806,-22.42545412533381,iP03_iV04_iQ01_iX16__P-650m_Q-1000m_V+1050m_xi+5789md.csv
Y21,-0.65,-1.0,1.05,10.0,-181.0405294275963,-13.41673956122748,iP03_iV04_iQ01_iX20__P-650m_Q-1000m_V+1050m_xi+10000md.csv
Y21,-0.65,-1.0,1.05,6.842,-257.96361365291864,-19.11743536883767,iP03_iV04_iQ01_iX17__P-650m_Q-1000m_V+1050m_xi+6842md.csv
Y21,-0.65,-1.0,1.05,8.947,-200.53198743780143,-14.86123276958589,iP03_iV04_iQ01_iX19__P-650m_Q-1000m_V+1050m_xi+8947md.csv
Y21,-0.65,-0.5,1.05,-8.947,188.9962664664446,14.006331588865134,iP03_iV04_iQ02_iX02__P-650m_Q-500m_V+1050m_xi-8947md.csv
Y21,-0.65,-0.5,1.05,-7.895,213.91064728595467,15.852712394114954,iP03_iV04_iQ02_iX03__P-650m_Q-500m_V+1050m_xi-7895md.csv
Y21,-0.65,-0.5,1.05,-10.0,169.4036953588912,12.554344978040358,iP03_iV04_iQ02_iX01__P-650m_Q-500m_V+1050m_xi-10000md.csv
Y21,-0.65,-0.5,1.05,-5.789,291.3137271860838,21.5889802214962,iP03_iV04_iQ02_iX05__P-650m_Q-500m_V+1050m_xi-5789md.csv
Y21,-0.65,-0.5,1.05,-2.632,641.7951571921775,47.56282203962477,iP03_iV04_iQ02_iX08__P-650m_Q-500m_V+1050m_xi-2632md.csv
Y21,-0.65,-0.5,1.05,-3.684,458.0028691213645,33.942152262734034,iP03_iV04_iQ02_iX07__P-650m_Q-500m_V+1050m_xi-3684md.csv
Y21,-0.65,-0.5,1.05,-4.737,356.0570129123233,26.387042881697177,iP03_iV04_iQ02_iX06__P-650m_Q-500m_V+1050m_xi-4737md.csv
Y21,-0.65,-0.5,1.05,-6.842,246.60251175410397,18.27547503458632,iP03_iV04_iQ02_iX04__P-650m_Q-500m_V+1050m_xi-6842md.csv
Y21,-0.65,-0.5,1.05,0.526,-3226.6150614174,-239.12133966802904,iP03_iV04_iQ02_iX11__P-650m_Q-500m_V+1050m_xi+526md.csv
Y21,-0.65,-0.5,1.05,-0.526,3219.262472894511,238.57644666002705,iP03_iV04_iQ02_iX10__P-650m_Q-500m_V+1050m_xi-526md.csv
Y21,-0.65,-0.5,1.05,1.579,-1078.4866026993743,-79.92560518332861,iP03_iV04_iQ02_iX12__P-650m_Q-500m_V+1050m_xi+1579md.csv
Y21,-0.65,-0.5,1.05,2.632,-649.1629396543957,-48.10884132088152,iP03_iV04_iQ02_iX13__P-650m_Q-500m_V+1050m_xi+2632md.csv
Y21,-0.65,-0.5,1.05,3.684,-465.3858328317933,-34.48929660181118,iP03_iV04_iQ02_iX14__P-650m_Q-500m_V+1050m_xi+3684md.csv
Y21,-0.65,-0.5,1.05,-1.579,1071.1289171735057,79.38033416641755,iP03_iV04_iQ02_iX09__P-650m_Q-500m_V+1050m_xi-1579md.csv
Y21,-0.65,-0.5,1.05,4.737,-363.46028649199417,-26.93569236717157,iP03_iV04_iQ02_iX15__P-650m_Q-500m_V+1050m_xi+4737md.csv
Y21,-0.65,-0.5,1.05,6.842,-254.06202647082216,-18.828292502214,iP03_iV04_iQ02_iX17__P-650m_Q-500m_V+1050m_xi+6842md.csv
Y21,-0.65,-0.5,1.05,8.947,-196.53340062568108,-14.56490135339831,iP03_iV04_iQ02_iX19__P-650m_Q-500m_V+1050m_xi+8947md.csv
Y21,-0.65,-0.5,1.05,7.895,-221.4062530443757,-16.408204547753776,iP03_iV04_iQ02_iX18__P-650m_Q-500m_V+1050m_xi+7895md.csv
Y21,-0.65,-0.5,1.05,5.789,-298.7424930019298,-22.139518909476404,iP03_iV04_iQ02_iX16__P-650m_Q-500m_V+1050m_xi+5789md.csv
Y21,-0.65,-0.5,1.05,10.0,-176.98792280627092,-13.116404776321868,iP03_iV04_iQ02_iX20__P-650m_Q-500m_V+1050m_xi+10000md.csv
Y21,-0.65,0.0,1.05,-10.0,173.11278029379883,12.829221689914444,iP03_iV04_iQ03_iX01__P-650m_Q+0m_V+1050m_xi-10000md.csv
